ASN URI,URL Now,New Dot Notation,New URI,New GUID
http://asn.jesandco.org/resources/S1143419,http://wwwcorestandards.org/the-standards/mathematics/Kindergarten/counting-and-cardinality/#k-cc-3,CCSS.Math.Content.K.CC.A.3,http://corestandards.org/Math/Content/K/CC/A/3,C11F30815A9C49B9A83B61A285EA11F9
http://asn.jesandco.org/resources/S114340F,,CCSS.Math.Content.K.CC.B,http://corestandards.org/Math/Content/K/CC/B,BB49D28AFFFE46FBB8F4ECA58C88B001
http://asn.jesandco.org/resources/S114341A,http://wwwcorestandards.org/the-standards/mathematics/Kindergarten/counting-and-cardinality/#k-cc-4,CCSS.Math.Content.K.CC.B.4,http://corestandards.org/Math/Content/K/CC/B/4,A0586B74C257473C98F38DD353D39BC5
http://asn.jesandco.org/resources/S1143695,,CCSS.Math.Content.K.CC.B.4a,http://corestandards.org/Math/Content/K/CC/B/4a,7B20214AA4AA445AA720062C6F1B5C58
http://asn.jesandco.org/resources/S1143696,,CCSS.Math.Content.K.CC.B.4b,http://corestandards.org/Math/Content/K/CC/B/4b,3DEE205D86BC461FA4271EF4BD190A0C
http://asn.jesandco.org/resources/S1143697,,CCSS.Math.Content.K.CC.B.4c,http://corestandards.org/Math/Content/K/CC/B/4c,A863C4E937BE4307A241D126B8FBD342
http://asn.jesandco.org/resources/S114341B,http://wwwcorestandards.org/the-standards/mathematics/Kindergarten/counting-and-cardinality/#k-cc-5,CCSS.Math.Content.K.CC.B.5,http://corestandards.org/Math/Content/K/CC/B/5,6F4455B55B4240F3B4738DD9DB3EAF40
http://asn.jesandco.org/resources/S1143410,,CCSS.Math.Content.K.CC.C,http://corestandards.org/Math/Content/K/CC/C,74695C233ACE4F458E47C26F8D9FFF86
http://asn.jesandco.org/resources/S114341C,http://wwwcorestandards.org/the-standards/mathematics/Kindergarten/counting-and-cardinality/#k-cc-6,CCSS.Math.Content.K.CC.C.6,http://corestandards.org/Math/Content/K/CC/C/6,66626D8AEE4E474B8CFEC8A4B68AA51C
http://asn.jesandco.org/resources/S114341D,http://wwwcorestandards.org/the-standards/mathematics/Kindergarten/counting-and-cardinality/#k-cc-7,CCSS.Math.Content.K.CC.C.7,http://corestandards.org/Math/Content/K/CC/C/7,C9B9CAD5BDE84CE2A7A0C441A3DF1A2D
http://asn.jesandco.org/resources/S114340A,,CCSS.Math.Content.K.OA,http://corestandards.org/Math/Content/K/OA,C6CB920405924147A9840E264AEE7699
http://asn.jesandco.org/resources/S1143411,,CCSS.Math.Content.K.OA.A,http://corestandards.org/Math/Content/K/OA/A,E754542E6C144EEC8D7E332063FF4F67
http://asn.jesandco.org/resources/S114341E,http://wwwcorestandards.org/the-standards/mathematics/Kindergarten/operations-algebraic-thinking/#k-oa-1,CCSS.Math.Content.K.OA.A.1,http://corestandards.org/Math/Content/K/OA/A/1,C815B29CD8F546BBBB4C647B9D163942
http://asn.jesandco.org/resources/S114341F,http://wwwcorestandards.org/the-standards/mathematics/Kindergarten/operations-algebraic-thinking/#k-oa-2,CCSS.Math.Content.K.OA.A.2,http://corestandards.org/Math/Content/K/OA/A/2,695A7607FE8A4E27AB80652C45C84FA8
http://asn.jesandco.org/resources/S1143420,http://wwwcorestandards.org/the-standards/mathematics/Kindergarten/operations-algebraic-thinking/#k-oa-3,CCSS.Math.Content.K.OA.A.3,http://corestandards.org/Math/Content/K/OA/A/3,9EC218587C01452C9EB49F52EB2DD1DD
http://asn.jesandco.org/resources/S1143421,http://wwwcorestandards.org/the-standards/mathematics/Kindergarten/operations-algebraic-thinking/#k-oa-4,CCSS.Math.Content.K.OA.A.4,http://corestandards.org/Math/Content/K/OA/A/4,0CFFCBC851984A4281C23D34FC400445
http://asn.jesandco.org/resources/S1143422,http://wwwcorestandards.org/the-standards/mathematics/Kindergarten/operations-algebraic-thinking/#k-oa-5,CCSS.Math.Content.K.OA.A.5,http://corestandards.org/Math/Content/K/OA/A/5,1353E9D5614D460FA32E67853B6BA6D8
http://asn.jesandco.org/resources/S114340B,,CCSS.Math.Content.K.NBT,http://corestandards.org/Math/Content/K/NBT,3E67169701884E3BB9D00A0C9E758AC1
http://asn.jesandco.org/resources/S1143412,,CCSS.Math.Content.K.NBT.A,http://corestandards.org/Math/Content/K/NBT/A,F2D60C80EBD94C939E2BA189CCD56860
http://asn.jesandco.org/resources/S1143423,http://wwwcorestandards.org/the-standards/mathematics/Kindergarten/number-and-operations-in-base-ten/#k-nbt-1,CCSS.Math.Content.K.NBT.A.1,http://corestandards.org/Math/Content/K/NBT/A/1,ED150B29EFD14FF8B655FA3F2CA4FE6D
http://asn.jesandco.org/resources/S114340C,,CCSS.Math.Content.K.MD,http://corestandards.org/Math/Content/K/MD,94B039619D004A108A209F8CC0C38292
http://asn.jesandco.org/resources/S1143413,,CCSS.Math.Content.K.MD.A,http://corestandards.org/Math/Content/K/MD/A,48519EC7CCA74533BF4D4052B47BFB48
http://asn.jesandco.org/resources/S1143424,http://wwwcorestandards.org/the-standards/mathematics/Kindergarten/measurement-and-data/#k-md-1,CCSS.Math.Content.K.MD.A.1,http://corestandards.org/Math/Content/K/MD/A/1,017AAEA9D22543A59A60C697FEBADD1B
http://asn.jesandco.org/resources/S1143425,http://wwwcorestandards.org/the-standards/mathematics/Kindergarten/measurement-and-data/#k-md-2,CCSS.Math.Content.K.MD.A.2,http://corestandards.org/Math/Content/K/MD/A/2,4D3953649C704D4CAFC97E99C7A83EE9
http://asn.jesandco.org/resources/S1143414,,CCSS.Math.Content.K.MD.B,http://corestandards.org/Math/Content/K/MD/B,B1AC98EADE4145689E70EEEBD9B8CC19
http://asn.jesandco.org/resources/S1143426,http://wwwcorestandards.org/the-standards/mathematics/Kindergarten/measurement-and-data/#k-md-3,CCSS.Math.Content.K.MD.B.3,http://corestandards.org/Math/Content/K/MD/B/3,C655A9B714CB481EB9D88759DD9BD0D1
http://asn.jesandco.org/resources/S114340D,,CCSS.Math.Content.K.G,http://corestandards.org/Math/Content/K/G,8FB9D9D06D8146C4859756F1407B578B
http://asn.jesandco.org/resources/S1143415,,CCSS.Math.Content.K.G.A,http://corestandards.org/Math/Content/K/G/A,B1AC98EADE4145689E70EEEBD9B8CC18
http://asn.jesandco.org/resources/S1143427,http://wwwcorestandards.org/the-standards/mathematics/Kindergarten/geometry/#k-g-1,CCSS.Math.Content.K.G.A.1,http://corestandards.org/Math/Content/K/G/A/1,D55BE0EDAFBC47B0BBDB1B88F9DF8781
http://asn.jesandco.org/resources/S1143428,http://wwwcorestandards.org/the-standards/mathematics/Kindergarten/geometry/#k-g-2,CCSS.Math.Content.K.G.A.2,http://corestandards.org/Math/Content/K/G/A/2,4F0A52E0906841DFA13739BFC87B330B
http://asn.jesandco.org/resources/S1143429,http://wwwcorestandards.org/the-standards/mathematics/Kindergarten/geometry/#k-g-3,CCSS.Math.Content.K.G.A.3,http://corestandards.org/Math/Content/K/G/A/3,01938BB1EE4E47319738DAC239A2B141
http://asn.jesandco.org/resources/S1143416,,CCSS.Math.Content.K.G.B,http://corestandards.org/Math/Content/K/G/B,5F9DA7B7BFD04F33B5A925A4825B1DB1
http://asn.jesandco.org/resources/S114342A,http://wwwcorestandards.org/the-standards/mathematics/Kindergarten/geometry/#k-g-4,CCSS.Math.Content.K.G.B.4,http://corestandards.org/Math/Content/K/G/B/4,C712BAA86FEF4BFAB703AD2EB402B2DE
http://asn.jesandco.org/resources/S114342B,http://wwwcorestandards.org/the-standards/mathematics/Kindergarten/geometry/#k-g-5,CCSS.Math.Content.K.G.B.5,http://corestandards.org/Math/Content/K/G/B/5,029C278A66E34C28B42161B49DFA773B
http://asn.jesandco.org/resources/S114342C,http://wwwcorestandards.org/the-standards/mathematics/Kindergarten/geometry/#k-g-6,CCSS.Math.Content.K.G.B.6,http://corestandards.org/Math/Content/K/G/B/6,B0D1D575B5E247988906DE33D93A156A
,,CCSS.Math.Content.1,http://corestandards.org/Math/Content/1,C235350E091D437FBE2794CE93FBE949
http://asn.jesandco.org/resources/S114340A,,CCSS.Math.Content.1.OA,http://corestandards.org/Math/Content/1/OA,C401857C8C89416EA51BF94C410237DF
http://asn.jesandco.org/resources/S114342D,,CCSS.Math.Content.1.OA.A,http://corestandards.org/Math/Content/1/OA/A,1A7D11B497334220BAFD174AE988EE0C
http://asn.jesandco.org/resources/S1143438,http://wwwcorestandards.org/the-standards/mathematics/grade-1/operations-and-algebraic-thinking/#1-oa-1,CCSS.Math.Content.1.OA.A.1,http://corestandards.org/Math/Content/1/OA/A/1,C712BAA86FEF4BFAB703AD2EB402B2DD
http://asn.jesandco.org/resources/S1143439,http://wwwcorestandards.org/the-standards/mathematics/grade-1/operations-and-algebraic-thinking/#1-oa-2,CCSS.Math.Content.1.OA.A.2,http://corestandards.org/Math/Content/1/OA/A/2,AF4F218991664833853239C29DCE8521
http://asn.jesandco.org/resources/S114342E,,CCSS.Math.Content.1.OA.B,http://corestandards.org/Math/Content/1/OA/B,FDFBABAA6BFA4FBDACA10CA3898A2D6E
http://asn.jesandco.org/resources/S114343A,http://wwwcorestandards.org/the-standards/mathematics/grade-1/operations-and-algebraic-thinking/#1-oa-3,CCSS.Math.Content.1.OA.B.3,http://corestandards.org/Math/Content/1/OA/B/3,FC21412A7C92444EA50B30A09729330F
http://asn.jesandco.org/resources/S114343B,http://wwwcorestandards.org/the-standards/mathematics/grade-1/operations-and-algebraic-thinking/#1-oa-4,CCSS.Math.Content.1.OA.B.4,http://corestandards.org/Math/Content/1/OA/B/4,6929CC4620B54F1692E2C20D8FAA12F8
http://asn.jesandco.org/resources/S114342F,,CCSS.Math.Content.1.OA.C,http://corestandards.org/Math/Content/1/OA/C,BDB6E9CCB87F466786AAFABB611B726D
http://asn.jesandco.org/resources/S114343C,http://wwwcorestandards.org/the-standards/mathematics/grade-1/operations-and-algebraic-thinking/#1-oa-5,CCSS.Math.Content.1.OA.C.5,http://corestandards.org/Math/Content/1/OA/C/5,2688E9D1A3FA4B689A3D9E41A1071C0E
http://asn.jesandco.org/resources/S114343D,http://wwwcorestandards.org/the-standards/mathematics/grade-1/operations-and-algebraic-thinking/#1-oa-6,CCSS.Math.Content.1.OA.C.6,http://corestandards.org/Math/Content/1/OA/C/6,6C33D2BEC1AC431C8FC4BF9FD4DD3DCA
http://asn.jesandco.org/resources/S1143430,,CCSS.Math.Content.1.OA.D,http://corestandards.org/Math/Content/1/OA/D,23FDB68FBA7C4ACFA753306D02D0343F
http://asn.jesandco.org/resources/S114343E,http://wwwcorestandards.org/the-standards/mathematics/grade-1/operations-and-algebraic-thinking/#1-oa-7,CCSS.Math.Content.1.OA.D.7,http://corestandards.org/Math/Content/1/OA/D/7,2A26EE660F72412EA29765D79C367F0B
http://asn.jesandco.org/resources/S114343F,http://wwwcorestandards.org/the-standards/mathematics/grade-1/operations-and-algebraic-thinking/#1-oa-8,CCSS.Math.Content.1.OA.D.8,http://corestandards.org/Math/Content/1/OA/D/8,626EB1B1473A47E28445F7E8DBDDC269
http://asn.jesandco.org/resources/S114340B,,CCSS.Math.Content.1.NBT,http://corestandards.org/Math/Content/1/NBT,D4FF3B80A9F54E72BCEA801A1F91535B
http://asn.jesandco.org/resources/S1143431,,CCSS.Math.Content.1.NBT.A,http://corestandards.org/Math/Content/1/NBT/A,10EF7C4FC6974243A0B6BC075E49B1D4
http://asn.jesandco.org/resources/S1143440,http://wwwcorestandards.org/the-standards/mathematics/grade-1/number-and-operations-in-base-ten/#1-nbt-1,CCSS.Math.Content.1.NBT.A.1,http://corestandards.org/Math/Content/1/NBT/A/1,19A6BEFD554245118E73E9D4E6048E30
http://asn.jesandco.org/resources/S1143432,,CCSS.Math.Content.1.NBT.B,http://corestandards.org/Math/Content/1/NBT/B,97A52B26167842E49CD8C78C04481304
http://asn.jesandco.org/resources/S1143441,http://wwwcorestandards.org/the-standards/mathematics/grade-1/number-and-operations-in-base-ten/#1-nbt-2,CCSS.Math.Content.1.NBT.B.2,http://corestandards.org/Math/Content/1/NBT/B/2,0B8F8764427D4A1D9FE9EBA6D2EC0C95
http://asn.jesandco.org/resources/S2373200,,CCSS.Math.Content.1.NBT.B.2a,http://corestandards.org/Math/Content/1/NBT/B/2a,537AAD09E07C43D0968D7C9D9E07FAC4
http://asn.jesandco.org/resources/S2373201,,CCSS.Math.Content.1.NBT.B.2b,http://corestandards.org/Math/Content/1/NBT/B/2b,B9A7CBDAD2C94286837A25AE81B46920
http://asn.jesandco.org/resources/S2373202,,CCSS.Math.Content.1.NBT.B.2c,http://corestandards.org/Math/Content/1/NBT/B/2c,1125E1AD13944E35A3BF5358FD157DF3
http://asn.jesandco.org/resources/S1143442,http://wwwcorestandards.org/the-standards/mathematics/grade-1/number-and-operations-in-base-ten/#1-nbt-3,CCSS.Math.Content.1.NBT.B.3,http://corestandards.org/Math/Content/1/NBT/B/3,C20A87396FC74159818466765D45D084
http://asn.jesandco.org/resources/S1143433,,CCSS.Math.Content.1.NBT.C,http://corestandards.org/Math/Content/1/NBT/C,68702F4D7C994AF1AEFF699CEB567C56
http://asn.jesandco.org/resources/S1143443,http://wwwcorestandards.org/the-standards/mathematics/grade-1/number-and-operations-in-base-ten/#1-nbt-4,CCSS.Math.Content.1.NBT.C.4,http://corestandards.org/Math/Content/1/NBT/C/4,41064C0B98A4460181333BF337E74EF3
http://asn.jesandco.org/resources/S1143444,http://wwwcorestandards.org/the-standards/mathematics/grade-1/number-and-operations-in-base-ten/#1-nbt-5,CCSS.Math.Content.1.NBT.C.5,http://corestandards.org/Math/Content/1/NBT/C/5,B26DE2515D35459792503137FBF1BAC5
http://asn.jesandco.org/resources/S1143445,http://wwwcorestandards.org/the-standards/mathematics/grade-1/number-and-operations-in-base-ten/#1-nbt-6,CCSS.Math.Content.1.NBT.C.6,http://corestandards.org/Math/Content/1/NBT/C/6,884F1851E494434DB4B70D01A077363D
http://asn.jesandco.org/resources/S114340C,,CCSS.Math.Content.1.MD,http://corestandards.org/Math/Content/1/MD,7F08C1F0E3E543159571558FF927C260
http://asn.jesandco.org/resources/S1143434,,CCSS.Math.Content.1.MD.A,http://corestandards.org/Math/Content/1/MD/A,F50913CE7F82434D98350AEA2774BA42
http://asn.jesandco.org/resources/S1143446,http://wwwcorestandards.org/the-standards/mathematics/grade-1/measurement-and-data/#1-md-1,CCSS.Math.Content.1.MD.A.1,http://corestandards.org/Math/Content/1/MD/A/1,C85C9392B07C477BB499004696474B25
http://asn.jesandco.org/resources/S1143447,http://wwwcorestandards.org/the-standards/mathematics/grade-1/measurement-and-data/#1-md-2,CCSS.Math.Content.1.MD.A.2,http://corestandards.org/Math/Content/1/MD/A/2,C143E2F040E44BF3B302F272A47078BF
http://asn.jesandco.org/resources/S1143435,,CCSS.Math.Content.1.MD.B,http://corestandards.org/Math/Content/1/MD/B,A06A607DB379444391776C0C13B73A6E
http://asn.jesandco.org/resources/S1143448,http://wwwcorestandards.org/the-standards/mathematics/grade-1/measurement-and-data/#1-md-3,CCSS.Math.Content.1.MD.B.3,http://corestandards.org/Math/Content/1/MD/B/3,87CBA4CAA0F6481DA4CE599F6B368E13
http://asn.jesandco.org/resources/S1143436,,CCSS.Math.Content.1.MD.C,http://corestandards.org/Math/Content/1/MD/C,B9CAA38C0B114B969475DE86455B7B46
http://asn.jesandco.org/resources/S1143449,http://wwwcorestandards.org/the-standards/mathematics/grade-1/measurement-and-data/#1-md-4,CCSS.Math.Content.1.MD.C.4,http://corestandards.org/Math/Content/1/MD/C/4,238DBDB33A2F4E05A740F73B1B177C7D
http://asn.jesandco.org/resources/S114340D,,CCSS.Math.Content.1.G,http://corestandards.org/Math/Content/1/G,4246B738DA224018B6D20C12F9ED0073
http://asn.jesandco.org/resources/S1143437,,CCSS.Math.Content.1.G.A,http://corestandards.org/Math/Content/1/G/A,17A1459188434C839096339B99C457B1
http://asn.jesandco.org/resources/S114344A,http://wwwcorestandards.org/the-standards/mathematics/grade-1/geometry/#1-g-1,CCSS.Math.Content.1.G.A.1,http://corestandards.org/Math/Content/1/G/A/1,695C21D7C2ED45838FDDBBA3E48FDF14
http://asn.jesandco.org/resources/S114344B,http://wwwcorestandards.org/the-standards/mathematics/grade-1/geometry/#1-g-2,CCSS.Math.Content.1.G.A.2,http://corestandards.org/Math/Content/1/G/A/2,F48B95FFE5F9481086A6668B635A07F5
http://asn.jesandco.org/resources/S114344C,http://wwwcorestandards.org/the-standards/mathematics/grade-1/geometry/#1-g-3,CCSS.Math.Content.1.G.A.3,http://corestandards.org/Math/Content/1/G/A/3,C4D09FCFEBA140FDB513430B4C182C3F
,,CCSS.Math.Content.2,http://corestandards.org/Math/Content/2,A3AEE1DEA89142FF8C0888BF9559372E
http://asn.jesandco.org/resources/S114340A,,CCSS.Math.Content.2.OA,http://corestandards.org/Math/Content/2/OA,36C6D056821B4491988D2EEB82639684
http://asn.jesandco.org/resources/S114342D,,CCSS.Math.Content.2.OA.A,http://corestandards.org/Math/Content/2/OA/A,25F1A2E4A27442D886723ADD7B62C09E
http://asn.jesandco.org/resources/S1143453,http://wwwcorestandards.org/the-standards/mathematics/grade-2/operations-and-algebraic-thinking/#2-oa-1,CCSS.Math.Content.2.OA.A.1,http://corestandards.org/Math/Content/2/OA/A/1,800715566B824BB3A5A8C464E961C2B3
http://asn.jesandco.org/resources/S114342F,,CCSS.Math.Content.2.OA.B,http://corestandards.org/Math/Content/2/OA/B,21FF72D85AF248E28B8AD028ABF94DDE
http://asn.jesandco.org/resources/S1143454,http://wwwcorestandards.org/the-standards/mathematics/grade-2/operations-and-algebraic-thinking/#2-oa-2,CCSS.Math.Content.2.OA.B.2,http://corestandards.org/Math/Content/2/OA/B/2,800715566B824BB3A5A8C464E961C2B4
http://asn.jesandco.org/resources/S114344F,,CCSS.Math.Content.2.OA.C,http://corestandards.org/Math/Content/2/OA/C,1E2E6DE1CD454AF99E15FA153F58DF3E
http://asn.jesandco.org/resources/S1143455,http://wwwcorestandards.org/the-standards/mathematics/grade-2/operations-and-algebraic-thinking/#2-oa-3,CCSS.Math.Content.2.OA.C.3,http://corestandards.org/Math/Content/2/OA/C/3,C7ECD7455B7D46E89CF07EB8C0A2337A
http://asn.jesandco.org/resources/S1143456,http://wwwcorestandards.org/the-standards/mathematics/grade-2/operations-and-algebraic-thinking/#2-oa-4,CCSS.Math.Content.2.OA.C.4,http://corestandards.org/Math/Content/2/OA/C/4,A4531EC480FA4835AF9E3F9348FC5EC1
http://asn.jesandco.org/resources/S114340B,,CCSS.Math.Content.2.NBT,http://corestandards.org/Math/Content/2/NBT,AFD3590962994B44948C05857A8499AC
http://asn.jesandco.org/resources/S1143432,,CCSS.Math.Content.2.NBT.A,http://corestandards.org/Math/Content/2/NBT/A,D15326F9F775410681FF079A08EAAC14
http://asn.jesandco.org/resources/S1143457,http://wwwcorestandards.org/the-standards/mathematics/grade-2/number-and-operations-in-base-ten/#2-nbt-1,CCSS.Math.Content.2.NBT.A1,http://corestandards.org/Math/Content/2/NBT/A1,3B25AF48C22D4668A6085998F847B56E
http://asn.jesandco.org/resources/S2373203,,CCSS.Math.Content.2.NBT.A.1a,http://corestandards.org/Math/Content/2/NBT/A/1a,C9623D25BEB947A38CA8A92AB009E699
http://asn.jesandco.org/resources/S2373204,,CCSS.Math.Content.2.NBT.A.1b,http://corestandards.org/Math/Content/2/NBT/A/1b,0544B12300304F739F00C96785DCE7D2
http://asn.jesandco.org/resources/S1143458,http://wwwcorestandards.org/the-standards/mathematics/grade-2/number-and-operations-in-base-ten/#2-nbt-2,CCSS.Math.Content.2.NBT.A.2,http://corestandards.org/Math/Content/2/NBT/A/2,EE88A59EFD4348C28C56A49E61A673A8
http://asn.jesandco.org/resources/S1143459,http://wwwcorestandards.org/the-standards/mathematics/grade-2/number-and-operations-in-base-ten/#2-nbt-3,CCSS.Math.Content.2.NBT.A.3,http://corestandards.org/Math/Content/2/NBT/A/3,EE06B2E4211C4C8EB432A5448DA82C77
http://asn.jesandco.org/resources/S114345A,http://wwwcorestandards.org/the-standards/mathematics/grade-2/number-and-operations-in-base-ten/#2-nbt-4,CCSS.Math.Content.2.NBT.A.4,http://corestandards.org/Math/Content/2/NBT/A/4,B9615D5AFE1A46C3B0AD4E517ECB0C9E
http://asn.jesandco.org/resources/S1143433,,CCSS.Math.Content.2.NBT.B,http://corestandards.org/Math/Content/2/NBT/B,E0C9E87B224A43E8A0EFB8503905B720
http://asn.jesandco.org/resources/S114345B,http://wwwcorestandards.org/the-standards/mathematics/grade-2/number-and-operations-in-base-ten/#2-nbt-5,CCSS.Math.Content.2.NBT.B.5,http://corestandards.org/Math/Content/2/NBT/B/5,7C9ACFC70C934A229B447804D6A1C0FC
http://asn.jesandco.org/resources/S114345C,http://wwwcorestandards.org/the-standards/mathematics/grade-2/number-and-operations-in-base-ten/#2-nbt-6,CCSS.Math.Content.2.NBT.B.6,http://corestandards.org/Math/Content/2/NBT/B/6,70CC6A0456AB4CD1A86BC8EA43B447BA
http://asn.jesandco.org/resources/S114345D,http://wwwcorestandards.org/the-standards/mathematics/grade-2/number-and-operations-in-base-ten/#2-nbt-7,CCSS.Math.Content.2.NBT.B.7,http://corestandards.org/Math/Content/2/NBT/B/7,29E245BF9A144F5B96C6DE0A626622A7
http://asn.jesandco.org/resources/S114345E,http://wwwcorestandards.org/the-standards/mathematics/grade-2/number-and-operations-in-base-ten/#2-nbt-8,CCSS.Math.Content.2.NBT.B.8,http://corestandards.org/Math/Content/2/NBT/B/8,D7C98BF1710A476BAFD20AEC169E9DC3
http://asn.jesandco.org/resources/S114345F,http://wwwcorestandards.org/the-standards/mathematics/grade-2/number-and-operations-in-base-ten/#2-nbt-9,CCSS.Math.Content.2.NBT.B.9,http://corestandards.org/Math/Content/2/NBT/B/9,4AF9BD3141404800971E6C1F7AA3FC60
http://asn.jesandco.org/resources/S114340C,,CCSS.Math.Content.2.MD,http://corestandards.org/Math/Content/2/MD,38844E4E5857411B9FE46B1A30984C0C
http://asn.jesandco.org/resources/S1143450,,CCSS.Math.Content.2.MD.A,http://corestandards.org/Math/Content/2/MD/A,CB91A45FEBF84FF2A442D51FF3660B82
http://asn.jesandco.org/resources/S1143460,http://wwwcorestandards.org/the-standards/mathematics/grade-2/measurement-and-data/#2-md-1,CCSS.Math.Content.2.MD.A.1,http://corestandards.org/Math/Content/2/MD/A/1,6B0AB3E999084B1B8FE700DD665EF86C
http://asn.jesandco.org/resources/S1143461,http://wwwcorestandards.org/the-standards/mathematics/grade-2/measurement-and-data/#2-md-2,CCSS.Math.Content.2.MD.A.2,http://corestandards.org/Math/Content/2/MD/A/2,F9BDB11760A249479A3D822244430646
http://asn.jesandco.org/resources/S1143462,http://wwwcorestandards.org/the-standards/mathematics/grade-2/measurement-and-data/#2-md-3,CCSS.Math.Content.2.MD.A.3,http://corestandards.org/Math/Content/2/MD/A/3,17023F9F7D3D41F0A15250FB67260C2E
http://asn.jesandco.org/resources/S1143463,http://wwwcorestandards.org/the-standards/mathematics/grade-2/measurement-and-data/#2-md-4,CCSS.Math.Content.2.MD.A.4,http://corestandards.org/Math/Content/2/MD/A/4,EA53FB50B5B142E7B8B10FF570FE82D4
http://asn.jesandco.org/resources/S1143451,,CCSS.Math.Content.2.MD.B,http://corestandards.org/Math/Content/2/MD/B,8183F864EBEE4FA19252DF67462B3156
http://asn.jesandco.org/resources/S1143464,http://wwwcorestandards.org/the-standards/mathematics/grade-2/measurement-and-data/#2-md-5,CCSS.Math.Content.2.MD.B.5,http://corestandards.org/Math/Content/2/MD/B/5,901E1C6607174c059381D8564235C317
http://asn.jesandco.org/resources/S1143465,http://wwwcorestandards.org/the-standards/mathematics/grade-2/measurement-and-data/#2-md-6,CCSS.Math.Content.2.MD.B.6,http://corestandards.org/Math/Content/2/MD/B/6,B68C997CD2904a8e9A00AF94A73ABB71
